YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Population,Latitude,Longitude,Centroid
2017,2017,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,30.1,30.1,,,27,33.3,Overall,Overall,,,,,,16,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.7,9.9,Overall,Overall,,,,,,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,28.3,28.3,,,23.7,33.5,Overall,Overall,,,,,,16,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,1.7,1.7,,,1.4,2.1,Overall,Overall,,,,,,16,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,27.1,27.1,,,24.5,30,Overall,Overall,,,,,,16,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,30.1,30.1,,,27,33.4,Overall,Overall,,,,,,16,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,1.9,1.9,,,1.6,2.4,Overall,Overall,,,,,,16,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,35.5,35.5,,,29,42.6,Overall,Overall,,,,,,16,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,7.9,10.2,Overall,Overall,,,,,,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.1,9.1,,,8,10.3,Overall,Overall,,,,,,16,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.0,9,,,7.9,10.1,Overall,Overall,,,,,,16,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.0,9,,,8,10.2,Overall,Overall,,,,,,16,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,1.8,1.8,,,1.5,2.2,Overall,Overall,,,,,,16,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,4.7,4.7,,,4.1,5.5,Overall,Overall,,,,,,16,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.0,2,,,1.6,2.5,Overall,Overall,,,,,,16,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,5.0,5,,,4.3,5.9,Overall,Overall,,,,,,16,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.3,2.3,,,1.9,2.9,Overall,Overall,,,,,,16,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.8,2.8,,,2.3,3.4,Overall,Overall,,,,,,16,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,1.9,1.9,,,1.6,2.4,Overall,Overall,,,,,,16,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.3,9.3,,,8.2,10.5,Overall,Overall,,,,,,16,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.6,8.6,,,7.6,9.7,Overall,Overall,,,,,,16,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,5.4,5.4,,,4.6,6.4,Overall,Overall,,,,,,16,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.1,2.1,,,1.7,2.5,Overall,Overall,,,,,,16,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.5,2.5,,,2,3.1,Overall,Overall,,,,,,16,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,4.5,4.5,,,3.8,5.3,Overall,Overall,,,,,,16,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,4.7,4.7,,,4.1,5.5,Overall,Overall,,,,,,16,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,4.9,4.9,,,4.3,5.7,Overall,Overall,,,,,,16,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,4.2,4.2,,,3.6,4.9,Overall,Overall,,,,,,16,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,5.0,5,,,4.4,5.8,Overall,Overall,,,,,,16,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,32.6,32.6,,,29.4,35.9,Overall,Overall,,,,,,16,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,4.9,4.9,,,4.2,5.7,Overall,Overall,,,,,,16,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,4.4,4.4,,,3.8,5.2,Overall,Overall,,,,,,16,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,28.9,28.9,,,23.3,35.2,Overall,Overall,,,,,,16,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,26.7,26.7,,,23.9,29.8,Overall,Overall,,,,,,16,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,37.6,37.6,,,35.6,39.6,Overall,Overall,,,,,,16,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.9,8.9,,,8,9.9,Overall,Overall,,,,,,16,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,7.6,7.6,,,6.8,8.5,Overall,Overall,,,,,,16,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,29.5,29.5,,,27.7,31.3,Overall,Overall,,,,,,16,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7.3,9,Overall,Overall,,,,,,16,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,38.4,38.4,,,36.4,40.5,Overall,Overall,,,,,,16,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.5,32.5,,,30.4,34.6,Overall,Overall,,,,,,16,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.1,8.1,,,7.3,9,Overall,Overall,,,,,,16,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.7,8.7,,,7.8,9.7,Overall,Overall,,,,,,16,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2014,2014,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.1,7.1,,,6.3,8,Overall,Overall,,,,,,16,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,8.4,8.4,,,7.5,9.3,Overall,Overall,,,,,,16,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,26.2,26.2,,,24.6,28,Overall,Overall,,,,,,16,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,32.2,32.2,,,30.3,34.2,Overall,Overall,,,,,,16,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2017,2017,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,7.1,8.8,Overall,Overall,,,,,,16,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2015,2015,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.4,7.4,,,6.7,8.2,Overall,Overall,,,,,,16,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2013,2013,ID,Idaho,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.9,7.9,,,7,8.8,Overall,Overall,,,,,,16,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,1293953,44.242605,-115.133222,"{""type"":""Point"", ""coordinates"":[-115.133222,44.242605]}"
2016,2016,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.7,6.7,,,6.1,7.3,Overall,Overall,,,,,,24,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2017,2017,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.0,8,,,7.3,8.7,Overall,Overall,,,,,,24,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2014,2014,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.9,6.9,,,6.3,7.5,Overall,Overall,,,,,,24,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2015,2015,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,,Number,471,471,,,,,Overall,Overall,,,,,,24,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2013,2013,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.7,7.7,,,7,8.4,Overall,Overall,,,,,,24,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2016,2016,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.7,7.7,,,7,8.4,Overall,Overall,,,,,,24,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2014,2014,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,8.1,8.1,,,7.4,8.8,Overall,Overall,,,,,,24,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2013,2013,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.8,6.8,,,6.1,7.4,Overall,Overall,,,,,,24,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2017,2017,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,,Number,484,484,,,,,Overall,Overall,,,,,,24,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2017,2017,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.6,6.6,,,6,7.2,Overall,Overall,,,,,,24,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2015,2015,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,7.8,7.8,,,7.1,8.5,Overall,Overall,,,,,,24,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2016,2016,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,,Number,466,466,,,,,Overall,Overall,,,,,,24,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2013,2013,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,,Number,455,455,,,,,Overall,Overall,,,,,,24,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2014,2014,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,,Number,484,484,,,,,Overall,Overall,,,,,,24,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2015,2015,MD,Maryland,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,6.7,6.7,,,6.1,7.3,Overall,Overall,,,,,,24,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2014,2018,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,155.1,155.1,,,153.8,156.5,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2013,2017,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,157.7,157.7,,,156.4,159.1,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2014,2018,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,179.8,179.8,,,178.3,181.4,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2015,2019,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,10789,10789,,,,,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2014,2018,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,10792,10792,,,,,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2015,2019,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,179.2,179.2,,,177.7,180.8,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2013,2017,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,10728,10728,,,,,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2013,2017,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,179.4,179.4,,,177.9,181,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2015,2019,MD,Maryland,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,151.5,151.5,,,150.2,152.9,Overall,Overall,,,,,,24,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
2016,2016,MD,Maryland,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,26.6,26.6,,,25,28.3,Overall,Overall,,,,,,24,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,5296486,39.145653,-76.797396,"{""type"":""Point"", ""coordinates"":[-76.797396,39.145653]}"
